STATION,NAME,DATE,TAVG,TMAX,TMIN
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/19/2017,47,55,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/20/2017,29,35,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/21/2017,38,50,15
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/22/2017,46,51,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/23/2017,31,38,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/24/2017,37,46,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/25/2017,48,52,43
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/26/2017,36,46,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/27/2017,29,40,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/28/2017,27,43,13
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/29/2017,44,55,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/30/2017,34,43,24
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/1/2017,41,45,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/2/2017,32,38,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/3/2017,32,40,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/4/2017,32,39,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/5/2017,39,48,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/6/2017,43,52,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/7/2017,34,43,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/8/2017,32,38,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/9/2017,32,36,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/10/2017,28,33,24
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/11/2017,27,35,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/12/2017,29,48,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/13/2017,27,47,13
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/14/2017,17,25,11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/15/2017,18,25,10
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/16/2017,20,28,15
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/17/2017,15,25,7
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/18/2017,18,30,6
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/19/2017,31,39,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/20/2017,30,39,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/21/2017,16,25,8
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/22/2017,12,17,5
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/23/2017,33,48,18
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/24/2017,28,34,21
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/25/2017,17,21,12
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/26/2017,18,26,10
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/27/2017,7,14,-2
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/28/2017,-2,4,-6
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/29/2017,-1,6,-10
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/30/2017,0,10,-10
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/31/2017,0,9,-8
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/1/2018,-2,7,-10
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/2/2018,2,11,-8
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/3/2018,21,32,6
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/4/2018,29,32,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/5/2018,11,25,-3
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/6/2018,-4,-1,-7
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/7/2018,3,14,-9
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/8/2018,22,32,12
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/9/2018,28,39,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/10/2018,26,38,14
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/11/2018,41,47,35
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/12/2018,51,54,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/13/2018,38,55,14
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/14/2018,11,18,5
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/15/2018,9,16,1
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/16/2018,18,27,13
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/17/2018,25,27,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/18/2018,24,32,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/19/2018,23,28,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/20/2018,35,42,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/21/2018,35,42,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/22/2018,20,28,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/23/2018,40,50,21
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/24/2018,29,39,16
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/25/2018,14,22,6
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/26/2018,16,28,6
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/27/2018,36,44,17
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/28/2018,41,47,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/29/2018,23,30,19
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/30/2018,14,18,11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/31/2018,16,27,6
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/1/2018,32,38,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/2/2018,21,38,1
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/3/2018,9,21,-3
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/4/2018,35,41,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/5/2018,34,43,14
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/6/2018,20,29,11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/7/2018,26,42,15
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/8/2018,19,29,10
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/9/2018,20,29,9
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/10/2018,37,43,23
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/11/2018,35,41,33
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/12/2018,32,37,21
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/13/2018,20,27,13
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/14/2018,33,37,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/15/2018,39,47,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/16/2018,38,44,23
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/17/2018,24,31,14
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/18/2018,31,36,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/19/2018,36,42,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/20/2018,40,41,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/21/2018,47,55,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/22/2018,31,37,24
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/23/2018,27,34,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/24/2018,38,51,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/25/2018,30,34,24
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/26/2018,37,47,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/27/2018,36,47,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/28/2018,42,51,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/1/2018,38,45,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/2/2018,35,44,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/3/2018,37,40,33
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/4/2018,34,36,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/5/2018,34,42,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/6/2018,32,40,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/7/2018,31,33,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/8/2018,31,32,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/9/2018,31,36,25
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/10/2018,30,36,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/11/2018,31,43,24
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/12/2018,33,43,24
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/13/2018,30,31,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/14/2018,32,33,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/15/2018,32,36,29
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/16/2018,30,39,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/17/2018,19,27,11
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/18/2018,19,32,7
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/19/2018,22,36,9
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/20/2018,30,45,14
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/21/2018,31,39,21
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/22/2018,29,33,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/23/2018,35,46,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/24/2018,35,44,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/25/2018,31,36,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/26/2018,31,41,20
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/27/2018,37,49,24
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/28/2018,40,54,32
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/29/2018,42,53,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/30/2018,44,49,39
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/31/2018,40,50,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/1/2018,40,49,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/2/2018,32,41,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/3/2018,36,45,28
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/4/2018,40,46,33
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/5/2018,29,36,21
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/6/2018,30,38,18
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/7/2018,36,47,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/8/2018,33,42,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/9/2018,29,37,23
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/10/2018,32,40,22
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/11/2018,36,47,27
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/12/2018,41,50,31
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/13/2018,49,60,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/14/2018,36,42,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/15/2018,30,34,26
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/16/2018,34,42,30
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/17/2018,42,47,35
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/18/2018,39,46,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/19/2018,40,46,36
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/20/2018,39,47,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/21/2018,42,49,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/22/2018,46,58,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/23/2018,49,64,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/24/2018,51,64,43
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/25/2018,50,55,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/26/2018,49,52,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/27/2018,50,63,43
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/28/2018,51,61,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/29/2018,49,61,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/30/2018,46,56,37
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/1/2018,49,61,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/2/2018,66,80,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/3/2018,56,70,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/4/2018,52,62,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/5/2018,60,70,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/6/2018,58,64,49
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/7/2018,51,61,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/8/2018,52,64,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/9/2018,53,69,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/10/2018,50,61,43
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/11/2018,52,61,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/12/2018,48,56,39
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/13/2018,51,64,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/14/2018,50,57,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/15/2018,56,66,48
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/16/2018,48,60,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/17/2018,59,75,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/18/2018,51,61,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/19/2018,51,59,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/20/2018,58,70,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/21/2018,61,71,51
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/22/2018,59,67,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/23/2018,57,76,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/24/2018,50,59,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/25/2018,67,82,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/26/2018,66,76,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/27/2018,51,58,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/28/2018,53,61,45
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/29/2018,67,84,51
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/30/2018,60,71,48
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/31/2018,64,78,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/1/2018,67,78,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/2/2018,65,74,51
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/3/2018,51,62,43
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/4/2018,44,49,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/5/2018,45,50,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/6/2018,49,56,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/7/2018,54,62,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/8/2018,62,74,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/9/2018,64,76,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/10/2018,60,71,49
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/11/2018,57,67,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/12/2018,62,72,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/13/2018,67,81,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/14/2018,53,61,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/15/2018,58,74,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/16/2018,72,87,55
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/17/2018,59,65,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/18/2018,65,72,55
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/19/2018,68,76,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/20/2018,66,77,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/21/2018,66,76,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/22/2018,63,75,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/23/2018,59,68,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/24/2018,61,73,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/25/2018,56,64,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/26/2018,62,75,48
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/27/2018,67,79,55
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/28/2018,60,63,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/29/2018,70,83,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",6/30/2018,75,85,65
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/1/2018,74,83,64
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/2/2018,68,79,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/3/2018,75,88,63
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/4/2018,82,93,72
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/5/2018,80,91,71
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/6/2018,68,76,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/7/2018,64,76,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/8/2018,69,80,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/9/2018,71,82,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/10/2018,74,87,63
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/11/2018,67,78,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/12/2018,67,77,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/13/2018,66,75,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/14/2018,64,74,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/15/2018,65,74,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/16/2018,70,81,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/17/2018,67,72,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/18/2018,70,79,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/19/2018,67,80,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/20/2018,71,83,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/21/2018,69,80,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/22/2018,65,70,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/23/2018,72,80,67
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/24/2018,71,79,67
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/25/2018,70,75,67
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/26/2018,68,71,66
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/27/2018,74,85,66
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/28/2018,72,82,67
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/29/2018,72,83,64
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/30/2018,71,83,62
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",7/31/2018,73,85,64
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/1/2018,71,80,64
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/2/2018,76,87,67
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/3/2018,79,89,71
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/4/2018,71,77,67
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/5/2018,73,86,64
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/6/2018,79,90,68
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/7/2018,81,92,72
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/8/2018,75,83,69
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/9/2018,71,76,66
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/10/2018,71,80,63
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/11/2018,69,80,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/12/2018,67,74,62
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/13/2018,67,71,62
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/14/2018,68,74,64
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/15/2018,71,83,66
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/16/2018,71,82,64
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/17/2018,66,73,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/18/2018,66,70,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/19/2018,65,74,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/20/2018,64,72,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/21/2018,65,74,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/22/2018,65,68,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/23/2018,65,77,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/24/2018,67,79,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/25/2018,68,78,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/26/2018,68,77,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/27/2018,74,87,62
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/28/2018,78,89,69
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/29/2018,78,88,70
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/30/2018,68,74,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",8/31/2018,62,73,53
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/1/2018,64,73,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/2/2018,68,78,58
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/3/2018,72,84,66
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/4/2018,73,82,65
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/5/2018,72,82,63
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/6/2018,73,89,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/7/2018,61,73,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/8/2018,58,69,49
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/9/2018,54,66,44
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/10/2018,56,62,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/11/2018,62,66,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/12/2018,64,73,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/13/2018,67,77,59
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/14/2018,69,80,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/15/2018,64,77,56
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/16/2018,68,81,57
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/17/2018,68,77,61
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/18/2018,66,72,55
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/19/2018,55,59,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/20/2018,54,60,49
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/21/2018,57,62,50
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/22/2018,59,69,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/23/2018,55,65,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/24/2018,47,56,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/25/2018,53,59,43
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/26/2018,65,70,60
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/27/2018,58,66,52
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/28/2018,52,55,48
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/29/2018,57,68,48
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/30/2018,56,66,49
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/1/2018,49,51,47
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/2/2018,49,55,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/3/2018,52,57,48
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/4/2018,55,60,49
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/5/2018,49,59,42
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/6/2018,51,61,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/7/2018,53,60,41
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/8/2018,47,56,40
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/9/2018,62,70,51
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/10/2018,62,82,48
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/11/2018,49,51,46
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/12/2018,47,52,39
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/13/2018,41,45,38
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/14/2018,44,54,34
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/15/2018,53,60,43
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/16/2018,47,59,38
